timestamp,Load_kW,PV_forecast_kW,Price_EUR_kWh,Grid_Import_kW,Grid_Export_kW,PV_Self_kW,PV_Charge_kW,PV_Curtail_kW,Bat_Ch_kW,Bat_Dis_kW,SOC_kWh
2025-08-13 07:00:00,70.4462,3.1328,0.1205,70.4462,0.0,0.0,3.1328,0.0,3.1328,0.0,19.9576
2025-08-13 08:00:00,47.4099,8.621,0.1299,38.1074,0.0,8.621,0.0,0.0,0.0,0.6815,23.0111
2025-08-13 09:00:00,42.9233,14.5586,0.1299,27.6917,0.0,14.5586,0.0,0.0,0.0,0.673,22.3119
2025-08-13 10:00:00,40.4481,18.683,0.1299,21.1025,0.0,18.683,0.0,0.0,0.0,0.6626,21.6215
2025-08-13 11:00:00,43.8486,21.5814,0.1299,21.6082,0.0,21.5814,0.0,0.0,0.0,0.6591,20.9416
2025-08-13 12:00:00,39.1448,22.1739,0.1299,16.3214,0.0,22.1739,0.0,0.0,0.0,0.6494,20.2654
2025-08-13 13:00:00,47.3201,22.1103,0.1299,24.5513,0.0,22.1103,0.0,0.0,0.0,0.6585,19.5991
2025-08-13 14:00:00,39.7227,20.5034,0.1299,18.5663,0.0,20.5034,0.0,0.0,0.0,0.6531,18.9235
2025-08-13 15:00:00,43.3341,15.803,0.1299,26.8677,0.0,15.803,0.0,0.0,0.0,0.6634,18.2534
2025-08-13 16:00:00,45.739,12.1677,0.1299,32.9009,0.0,12.1677,0.0,0.0,0.0,0.6705,17.5728
2025-08-13 17:00:00,39.2959,6.2134,0.1299,32.4066,0.0,6.2134,0.0,0.0,0.0,0.6759,16.8849
2025-08-13 18:00:00,58.6346,1.7631,0.1299,56.1781,0.0,1.7631,0.0,0.0,0.0,0.6934,16.1914
2025-08-13 19:00:00,58.5605,0.2591,0.1205,58.5605,0.0,0.0,0.2591,0.0,0.2591,0.0,15.48
2025-08-13 20:00:00,57.6893,0.0236,0.1205,57.6893,0.0,0.0,0.0236,0.0,0.0236,0.0,15.7326
2025-08-13 21:00:00,58.5507,0.0416,0.1205,58.5507,0.0,0.0,0.0416,0.0,0.0416,0.0,15.7556
2025-08-13 22:00:00,64.821,0.0416,0.1205,64.821,0.0,0.0,0.0416,0.0,0.0416,0.0,15.7961
2025-08-13 23:00:00,45.2503,0.0416,0.1065,45.2503,0.0,0.0,0.0416,0.0,0.0416,0.0,15.8366
2025-08-14 00:00:00,41.8163,0.0409,0.1065,41.8163,0.0,0.0,0.0409,0.0,0.0409,0.0,15.8772
2025-08-14 01:00:00,55.0777,0.0415,0.1065,55.0777,0.0,0.0,0.0415,0.0,0.0415,0.0,15.917
2025-08-14 02:00:00,40.3896,0.0409,0.1065,40.3896,0.0,0.0,0.0409,0.0,0.0409,0.0,15.9574
2025-08-14 03:00:00,43.6168,0.0409,0.1065,43.6168,0.0,0.0,0.0409,0.0,0.0409,0.0,15.9972
2025-08-14 04:00:00,41.8786,0.0409,0.1065,41.8786,0.0,0.0,0.0409,0.0,0.0409,0.0,16.0371
2025-08-14 05:00:00,40.6754,0.0436,0.1065,40.6754,0.0,0.0,0.0436,0.0,0.0436,0.0,16.0769
2025-08-14 06:00:00,47.4457,0.4821,0.1065,47.4457,0.0,0.0,0.4821,0.0,0.4821,0.0,16.1194
2025-08-14 07:00:00,38.768,3.0157,0.1205,38.768,0.0,0.0,3.0157,0.0,3.0157,0.0,16.5893
2025-08-14 08:00:00,47.8383,7.9513,0.1299,38.9264,0.0,7.9513,0.0,0.0,0.0,0.9606,19.5286
2025-08-14 09:00:00,42.8203,14.3243,0.1299,27.5323,0.0,14.3243,0.0,0.0,0.0,0.9637,18.543
2025-08-14 10:00:00,49.4105,18.7203,0.1299,29.7066,0.0,18.7203,0.0,0.0,0.0,0.9835,17.5543
2025-08-14 11:00:00,42.7718,21.3889,0.1299,20.3912,0.0,21.3889,0.0,0.0,0.0,0.9916,16.5452
2025-08-14 12:00:00,40.5502,21.8274,0.1299,17.7033,0.0,21.8274,0.0,0.0,0.0,1.0194,15.5278
2025-08-14 13:00:00,46.6316,21.1526,0.1299,24.3886,0.0,21.1526,0.0,0.0,0.0,1.0904,14.4819
2025-08-14 14:00:00,45.7867,10.708,0.1299,33.8951,0.0,10.708,0.0,0.0,0.0,1.1836,13.3632
2025-08-14 15:00:00,47.329,8.1084,0.1299,37.9039,0.0,8.1084,0.0,0.0,0.0,1.3167,12.1488
2025-08-14 16:00:00,42.798,5.1314,0.1299,36.1259,0.0,5.1314,0.0,0.0,0.0,1.5406,10.798
2025-08-14 17:00:00,51.9038,4.0925,0.1299,45.7406,0.0,4.0925,0.0,0.0,0.0,2.0707,9.2173
2025-08-14 18:00:00,57.5583,1.651,0.1299,51.4308,0.0,1.651,0.0,0.0,0.0,4.4765,7.0928
2025-08-14 19:00:00,61.8043,0.2294,0.1205,61.5749,0.0,0.2294,0.0,0.0,0.0,0.0,2.5
2025-08-14 20:00:00,66.3717,0.0327,0.1205,66.339,0.0,0.0327,0.0,0.0,0.0,0.0,2.5
2025-08-14 21:00:00,86.0036,0.0416,0.1205,85.962,0.0,0.0416,0.0,0.0,0.0,0.0,2.5
2025-08-14 22:00:00,100.3274,0.0416,0.1205,100.2858,0.0,0.0416,0.0,0.0,0.0,0.0,2.5
2025-08-14 23:00:00,78.845,0.0416,0.1065,78.839,0.0,0.006,0.0356,0.0,0.0356,0.0,2.5
2025-08-15 00:00:00,40.0307,0.0416,0.1065,40.0227,0.0,0.008,0.0335,0.0,0.0335,0.0,2.5347
2025-08-15 01:00:00,42.518,0.0416,0.1065,42.5086,0.0,0.0094,0.0322,0.0,0.0322,0.0,2.5674
2025-08-15 02:00:00,40.198,0.0415,0.1065,40.1876,0.0,0.0105,0.031,0.0,0.031,0.0,2.5988
2025-08-15 03:00:00,42.9031,0.0416,0.1065,42.8917,0.0,0.0114,0.0302,0.0,0.0302,0.0,2.629
2025-08-15 04:00:00,39.6162,0.0416,0.1065,39.6039,0.0,0.0123,0.0293,0.0,0.0293,0.0,2.6584
2025-08-15 05:00:00,43.9077,0.0443,0.1065,43.8939,0.0,0.0138,0.0305,0.0,0.0305,0.0,2.687
2025-08-15 06:00:00,42.978,0.4705,0.1065,42.8513,0.0,0.1268,0.3438,0.0,0.3438,0.0,2.7166
2025-08-15 07:00:00,45.6941,3.0882,0.1065,44.8083,0.0,0.8857,2.2025,0.0,2.2025,0.0,3.0517
2025-08-15 08:00:00,44.142,7.9645,0.1065,40.2201,0.0,3.9219,4.0426,0.0,4.0426,0.0,5.1984
2025-08-15 09:00:00,41.6849,14.5415,0.1065,31.2001,0.0,10.4848,4.0567,0.0,4.0567,0.0,9.1387
2025-08-15 10:00:00,42.8395,18.683,0.1065,27.9688,0.0,14.8706,3.8123,0.0,3.8123,0.0,13.0927
2025-08-15 11:00:00,40.6702,21.3838,0.1065,23.0763,0.0,17.5939,3.7899,0.0,3.7899,0.0,16.8085
2025-08-15 12:00:00,44.8533,21.6733,0.1065,26.9878,0.0,17.8654,3.8079,0.0,3.8079,0.0,20.5024
2025-08-15 13:00:00,43.2479,21.1137,0.1065,26.1612,0.0,17.0867,4.027,0.0,4.027,0.0,24.2139
2025-08-15 14:00:00,39.3843,19.0684,0.1065,24.7279,0.0,14.6564,4.412,0.0,4.412,0.0,28.1389
2025-08-15 15:00:00,43.8062,13.9464,0.1065,34.5218,0.0,9.2845,4.662,0.0,4.662,0.0,32.4392
2025-08-15 16:00:00,51.8197,11.0079,0.1065,45.9773,0.0,5.8424,5.1656,0.0,5.1656,0.0,36.9831
2025-08-15 17:00:00,47.7907,5.0228,0.1065,46.1207,0.0,1.67,3.3528,0.0,3.3528,0.0,42.0179
2025-08-15 18:00:00,46.7229,1.9203,0.1065,46.1968,0.0,0.5261,1.3942,0.0,1.3942,0.0,45.2857
2025-08-15 19:00:00,48.3794,0.2021,0.1065,48.3156,0.0,0.0638,0.1383,0.0,0.1383,0.0,46.6447
2025-08-15 20:00:00,47.2128,0.06,0.1065,47.1933,0.0,0.0195,0.0406,0.0,0.0406,0.0,46.7795
2025-08-15 21:00:00,47.0439,0.0409,0.1065,47.0306,0.0,0.0132,0.0277,0.0,0.0277,0.0,46.819
2025-08-15 22:00:00,55.4891,0.0416,0.1065,55.4759,0.0,0.0132,0.0284,0.0,0.0284,0.0,46.846
2025-08-15 23:00:00,53.9521,0.0416,0.1065,53.9391,0.0,0.013,0.0286,0.0,0.0286,0.0,46.8736
2025-08-16 00:00:00,48.7471,0.0409,0.1065,48.7345,0.0,0.0126,0.0283,0.0,0.0283,0.0,46.9015
2025-08-16 01:00:00,41.8171,0.0416,0.1065,41.8046,0.0,0.0125,0.0291,0.0,0.0291,0.0,46.9291
2025-08-16 02:00:00,76.7109,0.0416,0.1065,76.6988,0.0,0.0121,0.0295,0.0,0.0295,0.0,46.9574
2025-08-16 03:00:00,80.3159,0.0416,0.1065,80.3041,0.0,0.0118,0.0298,0.0,0.0298,0.0,46.9862
2025-08-16 04:00:00,76.0666,0.0416,0.1065,76.055,0.0,0.0116,0.03,0.0,0.03,0.0,47.0152
2025-08-16 05:00:00,48.5432,0.0443,0.1065,48.5312,0.0,0.012,0.0323,0.0,0.0323,0.0,47.0445
2025-08-16 06:00:00,46.2762,0.4712,0.1065,46.2401,0.0,0.0361,0.4351,0.0,0.4351,0.0,47.0759
2025-08-16 07:00:00,43.0352,3.1261,0.1205,31.5675,0.0,3.1261,0.0,0.0,0.0,8.3416,47.5
2025-08-16 08:00:00,48.3157,8.0251,0.1205,36.1312,0.0,8.0251,0.0,0.0,0.0,4.1594,38.9417
2025-08-16 09:00:00,38.6603,14.5289,0.1205,21.2923,0.0,14.5289,0.0,0.0,0.0,2.839,34.6742
2025-08-16 10:00:00,44.3242,18.5469,0.1205,23.4099,0.0,18.5469,0.0,0.0,0.0,2.3674,31.7614
2025-08-16 11:00:00,39.1758,21.5814,0.1205,15.615,0.0,21.5814,0.0,0.0,0.0,1.9795,29.3325
2025-08-16 12:00:00,45.263,21.6975,0.1205,21.7008,0.0,21.6975,0.0,0.0,0.0,1.8647,27.3016
2025-08-16 13:00:00,50.4899,21.1874,0.1205,27.5315,0.0,21.1874,0.0,0.0,0.0,1.771,25.3885
2025-08-16 14:00:00,46.2802,19.4315,0.1205,25.1726,0.0,19.4315,0.0,0.0,0.0,1.6761,23.5714
2025-08-16 15:00:00,55.6157,15.2642,0.1205,38.685,0.0,15.2642,0.0,0.0,0.0,1.6665,21.8518
2025-08-16 16:00:00,43.6946,10.9629,0.1205,31.1085,0.0,10.9629,0.0,0.0,0.0,1.6232,20.142
2025-08-16 17:00:00,61.1602,5.36,0.1205,54.121,0.0,5.36,0.0,0.0,0.0,1.6792,18.4767
2025-08-16 18:00:00,47.0091,1.8111,0.1205,43.4852,0.0,1.8111,0.0,0.0,0.0,1.7128,16.7539
2025-08-16 19:00:00,53.9115,0.1788,0.1205,51.8896,0.0,0.1788,0.0,0.0,0.0,1.8431,14.9966
2025-08-16 20:00:00,47.0397,0.0299,0.1205,44.9374,0.0,0.0299,0.0,0.0,0.0,2.0724,13.1056
2025-08-16 21:00:00,40.4738,0.0416,0.1205,37.7965,0.0,0.0416,0.0,0.0,0.0,2.6356,10.9793
2025-08-16 22:00:00,65.5363,0.0416,0.1205,59.8657,0.0,0.0416,0.0,0.0,0.0,5.629,8.2752
2025-08-16 23:00:00,85.3794,0.0416,0.1065,85.374,0.0,0.0055,0.0361,0.0,0.0361,0.0,2.5
2025-08-17 00:00:00,90.8116,0.0416,0.1065,90.8041,0.0,0.0076,0.034,0.0,0.034,0.0,2.5352
2025-08-17 01:00:00,55.9117,0.0416,0.1065,55.9026,0.0,0.0091,0.0325,0.0,0.0325,0.0,2.5684
2025-08-17 02:00:00,42.7478,0.0416,0.1065,42.7375,0.0,0.0103,0.0313,0.0,0.0313,0.0,2.6
2025-08-17 03:00:00,43.9558,0.0415,0.1065,43.9445,0.0,0.0113,0.0302,0.0,0.0302,0.0,2.6305
2025-08-17 04:00:00,39.8472,0.0416,0.1065,39.8351,0.0,0.0122,0.0294,0.0,0.0294,0.0,2.6599
2025-08-17 05:00:00,43.4446,0.0443,0.1065,43.4308,0.0,0.0138,0.0305,0.0,0.0305,0.0,2.6886
2025-08-17 06:00:00,39.4257,0.4521,0.1065,39.3032,0.0,0.1225,0.3296,0.0,0.3296,0.0,2.7183
2025-08-17 07:00:00,43.1236,3.0164,0.1065,42.2564,0.0,0.8673,2.1492,0.0,2.1492,0.0,3.0396
2025-08-17 08:00:00,44.7073,8.6371,0.1065,40.2791,0.0,4.4282,4.2089,0.0,4.2089,0.0,5.1343
2025-08-17 09:00:00,43.3232,14.5463,0.1065,32.8047,0.0,10.5185,4.0278,0.0,4.0278,0.0,9.2366
2025-08-17 10:00:00,43.4644,18.6609,0.1065,28.6005,0.0,14.8639,3.797,0.0,3.797,0.0,13.1625
2025-08-17 11:00:00,39.7674,21.4212,0.1065,22.1423,0.0,17.6251,3.7961,0.0,3.7961,0.0,16.8633
2025-08-17 12:00:00,46.7855,21.112,0.1065,29.4437,0.0,17.3418,3.7702,0.0,3.7702,0.0,20.5633
2025-08-17 13:00:00,43.9522,18.3389,0.1065,29.5234,0.0,14.4288,3.9101,0.0,3.9101,0.0,24.238
2025-08-17 14:00:00,61.2532,16.2521,0.1065,49.1013,0.0,12.1518,4.1003,0.0,4.1003,0.0,28.0492
2025-08-17 15:00:00,52.5431,14.8703,0.1065,42.3477,0.0,10.1954,4.6749,0.0,4.6749,0.0,32.0456
2025-08-17 16:00:00,45.6713,9.8855,0.1065,40.6198,0.0,5.0515,4.834,0.0,4.834,0.0,36.6021
2025-08-17 17:00:00,51.9753,6.4732,0.1065,49.7199,0.0,2.2554,4.2178,0.0,4.2178,0.0,41.3137
2025-08-17 18:00:00,48.1968,1.7649,0.1065,47.7018,0.0,0.495,1.2699,0.0,1.2699,0.0,45.4247
2025-08-17 19:00:00,54.6593,0.1614,0.1065,54.6074,0.0,0.0519,0.1095,0.0,0.1095,0.0,46.6625
2025-08-17 20:00:00,42.0649,0.0532,0.1065,42.0475,0.0,0.0174,0.0358,0.0,0.0358,0.0,46.7692
2025-08-17 21:00:00,48.9436,0.0409,0.1065,48.9303,0.0,0.0133,0.0276,0.0,0.0276,0.0,46.8041
2025-08-17 22:00:00,48.7651,0.0409,0.1065,48.752,0.0,0.0131,0.0278,0.0,0.0278,0.0,46.831
2025-08-17 23:00:00,59.1244,0.0409,0.1065,59.1115,0.0,0.0129,0.028,0.0,0.028,0.0,46.8581
2025-08-18 00:00:00,62.1947,0.0416,0.1065,62.1818,0.0,0.0129,0.0287,0.0,0.0287,0.0,46.8854
2025-08-18 01:00:00,39.9413,0.0416,0.1065,39.9286,0.0,0.0127,0.0289,0.0,0.0289,0.0,46.9134
2025-08-18 02:00:00,43.9262,0.0409,0.1065,43.914,0.0,0.0122,0.0286,0.0,0.0286,0.0,46.9416
2025-08-18 03:00:00,40.275,0.0409,0.1065,40.263,0.0,0.012,0.0289,0.0,0.0289,0.0,46.9695
2025-08-18 04:00:00,41.5985,0.0415,0.1065,41.5865,0.0,0.0119,0.0296,0.0,0.0296,0.0,46.9976
2025-08-18 05:00:00,43.2159,0.0436,0.1065,43.2038,0.0,0.0122,0.0314,0.0,0.0314,0.0,47.0264
2025-08-18 06:00:00,40.3231,0.493,0.1065,40.2845,0.0,0.0386,0.4545,0.0,0.4545,0.0,47.057
2025-08-18 07:00:00,43.7589,3.0196,0.1205,40.7393,0.0,3.0196,0.0,0.0,0.0,0.0,47.5
2025-08-18 08:00:00,40.6686,8.463,0.1299,25.6646,0.0,8.463,0.0,0.0,0.0,6.541,47.5
2025-08-18 09:00:00,50.9661,14.4866,0.1299,33.2895,0.0,14.4866,0.0,0.0,0.0,3.19,40.789
2025-08-18 10:00:00,45.9674,18.6798,0.1299,25.0497,0.0,18.6798,0.0,0.0,0.0,2.238,37.5162
2025-08-18 11:00:00,42.5695,21.4947,0.1299,19.2888,0.0,21.4947,0.0,0.0,0.0,1.7859,35.2201
2025-08-18 12:00:00,59.4781,21.7693,0.1299,36.0958,0.0,21.7693,0.0,0.0,0.0,1.613,33.3877
2025-08-18 13:00:00,41.9712,21.113,0.1299,19.4696,0.0,21.113,0.0,0.0,0.0,1.3886,31.7328
2025-08-18 14:00:00,49.5636,18.4708,0.1299,29.7893,0.0,18.4708,0.0,0.0,0.0,1.3034,30.3082
2025-08-18 15:00:00,44.7397,15.0695,0.1299,28.4645,0.0,15.0695,0.0,0.0,0.0,1.2058,28.9709
2025-08-18 16:00:00,43.9731,8.9786,0.1299,33.858,0.0,8.9786,0.0,0.0,0.0,1.1366,27.7338
2025-08-18 17:00:00,47.9649,5.9999,0.1299,40.8825,0.0,5.9999,0.0,0.0,0.0,1.0825,26.5677
2025-08-18 18:00:00,48.4258,1.7487,0.1299,45.6416,0.0,1.7487,0.0,0.0,0.0,1.0355,25.457
2025-08-18 19:00:00,47.9796,0.1288,0.1205,47.9796,0.0,0.0,0.1288,0.0,0.1288,0.0,24.3947
2025-08-18 20:00:00,41.5882,0.0736,0.1205,41.5882,0.0,0.0,0.0736,0.0,0.0736,0.0,24.5202
2025-08-18 21:00:00,50.3138,0.0416,0.1205,50.3138,0.0,0.0,0.0416,0.0,0.0416,0.0,24.592
2025-08-18 22:00:00,50.3919,0.0416,0.1205,50.3919,0.0,0.0,0.0416,0.0,0.0416,0.0,24.6325
2025-08-18 23:00:00,56.9631,0.0416,0.1065,56.9631,0.0,0.0,0.0416,0.0,0.0416,0.0,24.673
2025-08-19 00:00:00,51.9831,0.0416,0.1065,51.9831,0.0,0.0,0.0416,0.0,0.0416,0.0,24.7135
2025-08-19 01:00:00,39.3341,0.0409,0.1065,39.3341,0.0,0.0,0.0409,0.0,0.0409,0.0,24.754
2025-08-19 02:00:00,43.2239,0.0409,0.1065,43.2239,0.0,0.0,0.0409,0.0,0.0409,0.0,24.7939
2025-08-19 03:00:00,52.256,0.0407,0.1065,52.256,0.0,0.0,0.0407,0.0,0.0407,0.0,24.8337
2025-08-19 04:00:00,43.3331,0.0409,0.1065,43.3331,0.0,0.0,0.0409,0.0,0.0409,0.0,24.8733
2025-08-19 05:00:00,40.7669,0.0436,0.1065,40.7669,0.0,0.0,0.0436,0.0,0.0436,0.0,24.9132
2025-08-19 06:00:00,42.1414,0.2652,0.1065,42.1414,0.0,0.0,0.2652,0.0,0.2652,0.0,24.9556
2025-08-19 07:00:00,43.0552,1.8568,0.1205,43.0552,0.0,0.0,1.8568,0.0,1.8568,0.0,25.2141
2025-08-19 08:00:00,44.7395,6.297,0.1299,37.7685,0.0,6.297,0.0,0.0,0.0,0.674,27.0239
2025-08-19 09:00:00,49.6593,9.7378,0.1299,39.2628,0.0,9.7378,0.0,0.0,0.0,0.6587,26.3324
2025-08-19 10:00:00,41.6491,15.5319,0.1299,25.4781,0.0,15.5319,0.0,0.0,0.0,0.6391,25.6566
2025-08-19 11:00:00,44.8639,18.9738,0.1299,25.2643,0.0,18.9738,0.0,0.0,0.0,0.6258,25.001
2025-08-19 12:00:00,42.7751,16.939,0.1299,25.2234,0.0,16.939,0.0,0.0,0.0,0.6127,24.3589
2025-08-19 13:00:00,46.2446,14.6913,0.1299,30.9497,0.0,14.6913,0.0,0.0,0.0,0.6036,23.7303
2025-08-19 14:00:00,52.8199,10.7247,0.1299,41.4996,0.0,10.7247,0.0,0.0,0.0,0.5957,23.111
2025-08-19 15:00:00,39.2486,5.5281,0.1299,33.1374,0.0,5.5281,0.0,0.0,0.0,0.5831,22.4999
2025-08-19 16:00:00,45.9371,3.8127,0.1299,41.5466,0.0,3.8127,0.0,0.0,0.0,0.5778,21.9016
2025-08-19 17:00:00,54.1811,1.8921,0.1299,51.7156,0.0,1.8921,0.0,0.0,0.0,0.5733,21.3088
2025-08-19 18:00:00,46.7461,1.22,0.1299,44.959,0.0,1.22,0.0,0.0,0.0,0.5671,20.7206
2025-08-19 19:00:00,58.3372,0.0597,0.1205,58.3372,0.0,0.0,0.0597,0.0,0.0597,0.0,20.1388
2025-08-19 20:00:00,91.754,0.0486,0.1205,91.754,0.0,0.0,0.0486,0.0,0.0486,0.0,20.1969
2025-08-19 21:00:00,87.361,0.0409,0.1205,87.361,0.0,0.0,0.0409,0.0,0.0409,0.0,20.2443
2025-08-19 22:00:00,76.7291,0.0407,0.1205,76.7291,0.0,0.0,0.0407,0.0,0.0407,0.0,20.2842
2025-08-19 23:00:00,44.6445,0.0409,0.1065,44.6445,0.0,0.0,0.0409,0.0,0.0409,0.0,20.3238
2025-08-20 00:00:00,41.9,0.0409,0.1065,41.9,0.0,0.0,0.0409,0.0,0.0409,0.0,20.3636
2025-08-20 01:00:00,42.1713,0.0409,0.1065,42.1713,0.0,0.0,0.0409,0.0,0.0409,0.0,20.4035
2025-08-20 02:00:00,43.7989,0.0416,0.1065,43.7989,0.0,0.0,0.0416,0.0,0.0416,0.0,20.4433
2025-08-20 03:00:00,39.6684,0.0409,0.1065,39.6684,0.0,0.0,0.0409,0.0,0.0409,0.0,20.4838
2025-08-20 04:00:00,43.8433,0.0409,0.1065,43.8433,0.0,0.0,0.0409,0.0,0.0409,0.0,20.5236
2025-08-20 05:00:00,38.9699,0.0436,0.1065,38.9699,0.0,0.0,0.0436,0.0,0.0436,0.0,20.5635
2025-08-20 06:00:00,50.7864,0.2646,0.1065,50.7864,0.0,0.0,0.2646,0.0,0.2646,0.0,20.6059
2025-08-20 07:00:00,41.7776,2.6279,0.1205,41.7776,0.0,0.0,2.6279,0.0,2.6279,0.0,20.8638
2025-08-20 08:00:00,39.584,5.3024,0.1299,33.7538,0.0,5.3024,0.0,0.0,0.0,0.5279,23.4252
2025-08-20 09:00:00,43.7443,7.2381,0.1299,35.9834,0.0,7.2381,0.0,0.0,0.0,0.5228,22.8836
2025-08-20 10:00:00,39.2567,9.6709,0.1299,29.0696,0.0,9.6709,0.0,0.0,0.0,0.5162,22.3473
2025-08-20 11:00:00,43.1591,13.0236,0.1299,29.6226,0.0,13.0236,0.0,0.0,0.0,0.5129,21.8177
2025-08-20 12:00:00,39.3661,9.4696,0.1299,29.3883,0.0,9.4696,0.0,0.0,0.0,0.5082,21.2914
2025-08-20 13:00:00,42.2978,7.1763,0.1299,34.6149,0.0,7.1763,0.0,0.0,0.0,0.5067,20.77
2025-08-20 14:00:00,43.7894,6.3745,0.1299,36.9096,0.0,6.3745,0.0,0.0,0.0,0.5053,20.2501
2025-08-20 15:00:00,38.7669,4.6015,0.1299,33.6619,0.0,4.6015,0.0,0.0,0.0,0.5035,19.7317
2025-08-20 16:00:00,43.6665,4.9493,0.1299,38.2127,0.0,4.9493,0.0,0.0,0.0,0.5045,19.2151
2025-08-20 17:00:00,43.0764,2.6382,0.1299,39.9331,0.0,2.6382,0.0,0.0,0.0,0.5052,18.6975
2025-08-20 18:00:00,52.9361,1.1984,0.1299,51.2296,0.0,1.1984,0.0,0.0,0.0,0.5081,18.1792
2025-08-20 19:00:00,53.6831,0.1344,0.1205,53.6831,0.0,0.0,0.1344,0.0,0.1344,0.0,17.6578
2025-08-20 20:00:00,51.642,0.0851,0.1205,51.642,0.0,0.0,0.0851,0.0,0.0851,0.0,17.7888
2025-08-20 21:00:00,76.537,0.0415,0.1205,76.537,0.0,0.0,0.0415,0.0,0.0415,0.0,17.8718
2025-08-20 22:00:00,81.0815,0.0409,0.1205,81.0815,0.0,0.0,0.0409,0.0,0.0409,0.0,17.9122
2025-08-20 23:00:00,97.2561,0.0416,0.1065,97.2561,0.0,0.0,0.0416,0.0,0.0416,0.0,17.952
2025-08-21 00:00:00,52.8863,0.0409,0.1065,52.8863,0.0,0.0,0.0409,0.0,0.0409,0.0,17.9926
2025-08-21 01:00:00,50.3881,0.0409,0.1065,50.3881,0.0,0.0,0.0409,0.0,0.0409,0.0,18.0324
2025-08-21 02:00:00,41.7715,0.0409,0.1065,41.7715,0.0,0.0,0.0409,0.0,0.0409,0.0,18.0722
2025-08-21 03:00:00,41.3218,0.0409,0.1065,41.3218,0.0,0.0,0.0409,0.0,0.0409,0.0,18.1121
2025-08-21 04:00:00,43.0481,0.0409,0.1065,43.0481,0.0,0.0,0.0409,0.0,0.0409,0.0,18.1519
2025-08-21 05:00:00,38.8496,0.0436,0.1065,38.8496,0.0,0.0,0.0436,0.0,0.0436,0.0,18.1917
2025-08-21 06:00:00,43.6199,0.2646,0.1065,43.6199,0.0,0.0,0.2646,0.0,0.2646,0.0,18.2342
2025-08-21 07:00:00,40.0444,2.5985,0.1205,40.0444,0.0,0.0,2.5985,0.0,2.5985,0.0,18.4921
2025-08-21 08:00:00,42.2367,6.8262,0.1299,34.8656,0.0,6.8262,0.0,0.0,0.0,0.5449,21.0248
2025-08-21 09:00:00,44.2852,12.9846,0.1299,30.7551,0.0,12.9846,0.0,0.0,0.0,0.5454,20.4658
2025-08-21 10:00:00,41.3637,17.9583,0.1299,22.8626,0.0,17.9583,0.0,0.0,0.0,0.5427,19.9062
2025-08-21 11:00:00,42.5059,20.1476,0.1299,21.8156,0.0,20.1476,0.0,0.0,0.0,0.5427,19.3494
2025-08-21 12:00:00,39.7148,20.4716,0.1299,18.7018,0.0,20.4716,0.0,0.0,0.0,0.5414,18.7926
2025-08-21 13:00:00,49.4007,20.3297,0.1299,28.5213,0.0,20.3297,0.0,0.0,0.0,0.5497,18.2371
2025-08-21 14:00:00,44.8857,11.0031,0.1299,33.3296,0.0,11.0031,0.0,0.0,0.0,0.553,17.6731
2025-08-21 15:00:00,52.4002,11.3844,0.1299,40.4565,0.0,11.3844,0.0,0.0,0.0,0.5594,17.1058
2025-08-21 16:00:00,54.8528,8.1892,0.1299,46.0971,0.0,8.1892,0.0,0.0,0.0,0.5664,16.5319
2025-08-21 17:00:00,40.1253,6.334,0.1299,33.22,0.0,6.334,0.0,0.0,0.0,0.5714,15.9507
2025-08-21 18:00:00,48.8905,1.1516,0.1299,47.1537,0.0,1.1516,0.0,0.0,0.0,0.5853,15.3645
2025-08-21 19:00:00,59.2268,0.0429,0.1205,59.2268,0.0,0.0,0.0429,0.0,0.0429,0.0,14.7641
2025-08-21 20:00:00,61.935,0.0849,0.1205,61.935,0.0,0.0,0.0849,0.0,0.0849,0.0,14.8058
2025-08-21 21:00:00,64.3556,0.0409,0.1205,64.3556,0.0,0.0,0.0409,0.0,0.0409,0.0,14.8886
2025-08-21 22:00:00,46.8386,0.0407,0.1205,46.8386,0.0,0.0,0.0407,0.0,0.0407,0.0,14.9284
2025-08-21 23:00:00,47.0543,0.0416,0.1065,47.0543,0.0,0.0,0.0416,0.0,0.0416,0.0,14.9681
2025-08-22 00:00:00,48.2197,0.0416,0.1065,48.2197,0.0,0.0,0.0416,0.0,0.0416,0.0,15.0086
2025-08-22 01:00:00,44.0278,0.0409,0.1065,44.0278,0.0,0.0,0.0409,0.0,0.0409,0.0,15.0491
2025-08-22 02:00:00,39.958,0.0416,0.1065,39.958,0.0,0.0,0.0416,0.0,0.0416,0.0,15.0889
2025-08-22 03:00:00,42.7633,0.0416,0.1065,42.7633,0.0,0.0,0.0416,0.0,0.0416,0.0,15.1295
2025-08-22 04:00:00,43.6808,0.0416,0.1065,43.6808,0.0,0.0,0.0416,0.0,0.0416,0.0,15.17
2025-08-22 05:00:00,39.2812,0.0443,0.1065,39.2812,0.0,0.0,0.0443,0.0,0.0443,0.0,15.2105
2025-08-22 06:00:00,43.6194,0.2653,0.1065,43.6194,0.0,0.0,0.2653,0.0,0.2653,0.0,15.2537
2025-08-22 07:00:00,49.0726,2.9335,0.1205,49.0726,0.0,0.0,2.9335,0.0,2.9335,0.0,15.5123
2025-08-22 08:00:00,47.097,8.5234,0.1299,37.711,0.0,8.5234,0.0,0.0,0.0,0.8627,18.3715
