latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
45.02636,7.6863356,253.0,3600,Europe/Berlin,GMT+1

time,temperature_2m (°C),global_tilted_irradiance (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),shortwave_radiation (W/m²),wind_speed_10m (m/s),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%)
2022-10-31T17:00,17.1,78.0,32.0,332.9,78.0,1.78,0,0,0,0
2022-10-31T18:00,14.8,2.0,2.0,0.0,2.0,2.13,3,0,0,3
2022-10-31T19:00,14.2,0.0,0.0,0.0,0.0,1.58,74,0,0,74
2022-10-31T20:00,12.6,0.0,0.0,0.0,0.0,1.77,85,0,0,85
2022-10-31T21:00,11.6,0.0,0.0,0.0,0.0,1.88,100,0,0,100
2022-10-31T22:00,11.1,0.0,0.0,0.0,0.0,1.44,99,0,0,99
2022-10-31T23:00,10.9,0.0,0.0,0.0,0.0,1.39,100,0,2,100
2022-11-01T00:00,10.9,0.0,0.0,0.0,0.0,1.84,31,0,0,31
2022-11-01T01:00,10.7,0.0,0.0,0.0,0.0,1.70,97,5,5,46
2022-11-01T02:00,10.2,0.0,0.0,0.0,0.0,1.98,99,0,3,99
2022-11-01T03:00,10.1,0.0,0.0,0.0,0.0,1.93,100,0,0,100
2022-11-01T04:00,10.8,0.0,0.0,0.0,0.0,1.39,100,2,67,100
2022-11-01T05:00,11.4,0.0,0.0,0.0,0.0,1.22,100,20,73,100
2022-11-01T06:00,11.6,0.0,0.0,0.0,0.0,0.22,100,26,67,100
2022-11-01T07:00,11.6,0.0,0.0,0.0,0.0,0.10,100,14,47,100
2022-11-01T08:00,12.2,12.0,12.0,0.0,12.0,0.78,100,16,100,100
2022-11-01T09:00,12.9,44.0,44.0,0.0,44.0,0.85,100,7,100,100
2022-11-01T10:00,13.5,67.0,67.0,0.0,67.0,1.08,100,2,100,100
2022-11-01T11:00,14.1,101.0,99.0,4.6,101.0,1.25,100,6,100,100
2022-11-01T12:00,14.6,142.0,142.0,0.0,142.0,0.98,100,7,55,100
2022-11-01T13:00,13.8,283.0,163.0,238.4,283.0,0.78,100,4,19,98
2022-11-01T14:00,14.9,289.0,120.0,362.1,289.0,0.81,8,8,0,0
2022-11-01T15:00,15.6,339.0,81.0,667.9,339.0,0.85,2,1,1,0
2022-11-01T16:00,15.2,193.0,70.0,459.9,193.0,0.50,2,1,2,0
2022-11-01T17:00,13.2,65.0,33.0,235.4,65.0,0.78,3,2,1,0
2022-11-01T18:00,11.7,1.0,1.0,0.0,1.0,1.26,5,5,0,0
2022-11-01T19:00,10.6,0.0,0.0,0.0,0.0,1.60,16,16,0,0
2022-11-01T20:00,12.2,0.0,0.0,0.0,0.0,0.54,14,14,3,0
2022-11-01T21:00,12.0,0.0,0.0,0.0,0.0,1.26,2,2,1,0
2022-11-01T22:00,9.6,0.0,0.0,0.0,0.0,1.75,2,2,0,0
2022-11-01T23:00,8.9,0.0,0.0,0.0,0.0,1.61,100,100,0,0
2022-11-02T00:00,8.6,0.0,0.0,0.0,0.0,1.77,100,100,0,0
2022-11-02T01:00,9.1,0.0,0.0,0.0,0.0,1.91,100,77,1,0
2022-11-02T02:00,10.1,0.0,0.0,0.0,0.0,0.85,78,77,0,4
2022-11-02T03:00,8.4,0.0,0.0,0.0,0.0,1.13,100,100,0,0
2022-11-02T04:00,9.1,0.0,0.0,0.0,0.0,0.50,100,100,0,0
2022-11-02T05:00,7.8,0.0,0.0,0.0,0.0,0.60,100,100,0,11
2022-11-02T06:00,7.8,0.0,0.0,0.0,0.0,1.33,100,100,0,15
2022-11-02T07:00,7.5,0.0,0.0,0.0,0.0,1.26,100,100,0,61
2022-11-02T08:00,8.2,22.0,15.0,69.7,22.0,1.26,100,100,1,47
2022-11-02T09:00,9.6,118.0,72.0,225.8,118.0,0.64,100,100,0,51
2022-11-02T10:00,11.5,246.0,104.0,422.4,246.0,0.22,100,34,0,100
2022-11-02T11:00,14.1,363.0,126.0,546.8,363.0,0.20,100,8,0,100
2022-11-02T12:00,15.7,396.0,180.0,441.9,396.0,0.22,100,0,0,100
2022-11-02T13:00,15.9,360.0,210.0,300.9,360.0,0.85,100,51,0,100
2022-11-02T14:00,15.9,231.0,187.0,95.2,231.0,0.30,74,8,0,72
2022-11-02T15:00,16.2,316.0,94.0,581.6,316.0,0.51,100,2,0,100
2022-11-02T16:00,15.8,197.0,74.0,467.7,197.0,0.63,100,0,0,100
2022-11-02T17:00,13.1,67.0,36.0,231.8,67.0,1.14,100,0,0,100
2022-11-02T18:00,11.9,1.0,1.0,0.0,1.0,0.81,97,1,0,97
2022-11-02T19:00,12.1,0.0,0.0,0.0,0.0,0.64,80,1,0,80
2022-11-02T20:00,11.4,0.0,0.0,0.0,0.0,0.86,26,4,0,22
2022-11-02T21:00,11.0,0.0,0.0,0.0,0.0,0.85,13,0,0,13
2022-11-02T22:00,9.7,0.0,0.0,0.0,0.0,0.57,70,7,0,68
2022-11-02T23:00,8.6,0.0,0.0,0.0,0.0,1.14,100,100,0,26
2022-11-03T00:00,7.7,0.0,0.0,0.0,0.0,1.20,100,100,0,46
2022-11-03T01:00,9.1,0.0,0.0,0.0,0.0,1.17,100,100,0,100
2022-11-03T02:00,9.8,0.0,0.0,0.0,0.0,1.30,100,100,0,3
2022-11-03T03:00,10.1,0.0,0.0,0.0,0.0,1.00,100,100,0,20
2022-11-03T04:00,10.0,0.0,0.0,0.0,0.0,0.51,83,80,5,14
2022-11-03T05:00,9.6,0.0,0.0,0.0,0.0,0.81,100,100,41,89
2022-11-03T06:00,10.2,0.0,0.0,0.0,0.0,1.04,100,100,47,97
2022-11-03T07:00,10.5,0.0,0.0,0.0,0.0,0.81,100,100,36,100
2022-11-03T08:00,10.8,13.0,11.0,20.3,13.0,1.43,100,100,100,100
2022-11-03T09:00,11.1,48.0,44.0,20.1,48.0,0.90,100,100,63,100
2022-11-03T10:00,11.9,117.0,97.0,60.3,117.0,0.54,100,88,39,100
2022-11-03T11:00,12.9,157.0,138.0,44.3,157.0,0.32,100,71,48,100
2022-11-03T12:00,14.2,268.0,175.0,192.1,268.0,0.32,100,100,53,100
2022-11-03T13:00,15.2,229.0,153.0,153.9,229.0,0.22,99,10,75,100
2022-11-03T14:00,15.4,186.0,166.0,43.7,186.0,1.00,100,46,99,100
2022-11-03T15:00,14.4,51.0,51.0,0.0,51.0,1.97,100,79,100,100
2022-11-03T16:00,13.4,27.0,27.0,0.0,27.0,1.77,100,100,100,100
2022-11-03T17:00,13.1,10.0,10.0,0.0,10.0,1.71,100,89,100,100
2022-11-03T18:00,12.6,0.0,0.0,0.0,0.0,1.90,100,100,100,100
2022-11-03T19:00,12.3,0.0,0.0,0.0,0.0,1.43,100,100,100,100
2022-11-03T20:00,11.9,0.0,0.0,0.0,0.0,1.99,100,100,98,100
2022-11-03T21:00,11.6,0.0,0.0,0.0,0.0,1.17,100,100,83,100
2022-11-03T22:00,11.4,0.0,0.0,0.0,0.0,0.58,99,97,55,2
2022-11-03T23:00,10.1,0.0,0.0,0.0,0.0,0.78,100,100,27,13
2022-11-04T00:00,10.0,0.0,0.0,0.0,0.0,1.22,44,2,43,0
2022-11-04T01:00,11.2,0.0,0.0,0.0,0.0,0.58,22,24,58,4
2022-11-04T02:00,11.4,0.0,0.0,0.0,0.0,1.00,100,0,100,12
2022-11-04T03:00,11.2,0.0,0.0,0.0,0.0,1.21,100,0,100,97
2022-11-04T04:00,11.0,0.0,0.0,0.0,0.0,0.63,21,0,21,0
2022-11-04T05:00,10.1,0.0,0.0,0.0,0.0,1.50,8,0,4,5
2022-11-04T06:00,9.3,0.0,0.0,0.0,0.0,1.30,11,11,0,0
2022-11-04T07:00,9.1,0.0,0.0,0.0,0.0,0.86,24,24,0,0
2022-11-04T08:00,9.4,22.0,14.0,83.1,22.0,1.17,59,59,0,0
2022-11-04T09:00,10.4,126.0,59.0,343.4,126.0,0.10,100,100,1,10
2022-11-04T10:00,11.8,243.0,95.0,452.3,243.0,0.32,48,46,3,3
2022-11-04T11:00,13.2,386.0,92.0,693.1,386.0,0.73,37,37,0,0
2022-11-04T12:00,14.6,446.0,92.0,738.4,446.0,0.50,50,48,0,4
2022-11-04T13:00,14.8,442.0,103.0,693.0,442.0,0.57,39,2,8,20
2022-11-04T14:00,15.2,364.0,109.0,563.2,364.0,2.34,68,7,29,62
2022-11-04T15:00,15.4,249.0,113.0,364.9,249.0,2.27,64,8,31,50
2022-11-04T16:00,14.4,149.0,89.0,235.9,149.0,1.26,99,28,95,89
2022-11-04T17:00,12.8,29.0,25.0,30.9,29.0,1.51,100,3,100,90
2022-11-04T18:00,11.9,0.0,0.0,0.0,0.0,1.77,100,0,100,100
2022-11-04T19:00,11.5,0.0,0.0,0.0,0.0,1.62,100,0,100,100
2022-11-04T20:00,11.1,0.0,0.0,0.0,0.0,2.16,100,0,99,100
2022-11-04T21:00,10.8,0.0,0.0,0.0,0.0,1.72,100,0,99,100
2022-11-04T22:00,9.9,0.0,0.0,0.0,0.0,1.57,100,0,50,100
2022-11-04T23:00,8.9,0.0,0.0,0.0,0.0,1.28,100,0,52,99
2022-11-05T00:00,8.5,0.0,0.0,0.0,0.0,1.30,97,0,61,96
2022-11-05T01:00,8.9,0.0,0.0,0.0,0.0,1.06,44,0,2,78
2022-11-05T02:00,6.9,0.0,0.0,0.0,0.0,1.63,19,0,0,19
2022-11-05T03:00,5.3,0.0,0.0,0.0,0.0,1.39,0,0,0,0
2022-11-05T04:00,4.8,0.0,0.0,0.0,0.0,1.33,0,0,0,0
2022-11-05T05:00,4.7,0.0,0.0,0.0,0.0,1.90,3,3,0,0
2022-11-05T06:00,7.0,0.0,0.0,0.0,0.0,1.40,25,25,0,0
2022-11-05T07:00,7.7,0.0,0.0,0.0,0.0,0.10,41,41,0,0
2022-11-05T08:00,7.2,21.0,11.0,106.2,21.0,1.17,32,32,0,0
2022-11-05T09:00,8.6,136.0,51.0,445.4,136.0,1.00,11,11,0,0
2022-11-05T10:00,10.4,254.0,80.0,539.2,254.0,0.58,27,27,0,0
2022-11-05T11:00,12.7,373.0,91.0,672.1,373.0,0.72,19,19,0,0
2022-11-05T12:00,14.8,456.0,86.0,779.3,456.0,1.52,8,3,0,5
2022-11-05T13:00,17.5,473.0,79.0,813.2,473.0,2.90,3,0,0,0
2022-11-05T14:00,17.3,432.0,74.0,798.8,432.0,2.34,15,0,1,14
2022-11-05T15:00,17.0,337.0,69.0,727.8,337.0,1.50,1,0,0,1
2022-11-05T16:00,15.6,207.0,54.0,611.8,207.0,0.54,5,0,1,5
2022-11-05T17:00,14.1,66.0,27.0,306.5,66.0,1.28,17,0,0,17
2022-11-05T18:00,13.9,0.0,0.0,0.0,0.0,0.36,23,0,0,23
2022-11-05T19:00,12.8,0.0,0.0,0.0,0.0,1.36,18,0,0,18
2022-11-05T20:00,10.5,0.0,0.0,0.0,0.0,1.14,44,0,0,44
2022-11-05T21:00,9.4,0.0,0.0,0.0,0.0,1.49,15,0,0,15
2022-11-05T22:00,6.2,0.0,0.0,0.0,0.0,1.64,86,0,0,86
2022-11-05T23:00,7.8,0.0,0.0,0.0,0.0,1.14,9,0,0,9
2022-11-06T00:00,7.5,0.0,0.0,0.0,0.0,0.41,19,0,0,19
2022-11-06T01:00,7.1,0.0,0.0,0.0,0.0,1.17,69,0,0,40
2022-11-06T02:00,6.8,0.0,0.0,0.0,0.0,1.27,61,0,0,61
2022-11-06T03:00,7.4,0.0,0.0,0.0,0.0,0.71,20,0,0,20
2022-11-06T04:00,7.2,0.0,0.0,0.0,0.0,0.98,8,0,0,8
2022-11-06T05:00,7.2,0.0,0.0,0.0,0.0,0.78,27,0,0,27
2022-11-06T06:00,6.8,0.0,0.0,0.0,0.0,0.91,28,0,0,28
2022-11-06T07:00,3.9,0.0,0.0,0.0,0.0,1.57,15,0,0,15
2022-11-06T08:00,4.8,20.0,11.0,97.8,20.0,1.04,100,0,0,100
2022-11-06T09:00,7.1,130.0,59.0,380.6,130.0,0.51,99,0,0,99
2022-11-06T10:00,9.1,208.0,139.0,216.8,208.0,1.12,98,0,0,98
2022-11-06T11:00,11.6,316.0,160.0,375.9,316.0,0.92,96,0,0,96
2022-11-06T12:00,13.5,411.0,134.0,589.2,411.0,0.40,100,0,0,100
2022-11-06T13:00,13.4,438.0,113.0,677.2,438.0,0.54,98,0,0,100
2022-11-06T14:00,13.9,365.0,146.0,493.6,365.0,0.76,37,0,0,37
2022-11-06T15:00,13.8,325.0,67.0,709.1,325.0,0.82,74,0,0,74
2022-11-06T16:00,12.6,186.0,68.0,479.8,186.0,0.76,64,0,0,64
2022-11-06T17:00,10.1,59.0,28.0,247.7,59.0,1.71,93,0,0,93
2022-11-06T18:00,8.2,0.0,0.0,0.0,0.0,2.19,74,0,0,74
2022-11-06T19:00,7.4,0.0,0.0,0.0,0.0,2.13,60,0,0,60
2022-11-06T20:00,7.1,0.0,0.0,0.0,0.0,1.84,21,0,0,21
2022-11-06T21:00,8.7,0.0,0.0,0.0,0.0,1.17,26,0,0,26
2022-11-06T22:00,7.2,0.0,0.0,0.0,0.0,1.00,7,0,0,7
2022-11-06T23:00,6.3,0.0,0.0,0.0,0.0,0.73,25,0,0,25
2022-11-07T00:00,5.3,0.0,0.0,0.0,0.0,0.64,4,0,0,4
2022-11-07T01:00,4.9,0.0,0.0,0.0,0.0,0.45,0,0,0,0
2022-11-07T02:00,4.1,0.0,0.0,0.0,0.0,1.20,0,0,0,0
2022-11-07T03:00,3.8,0.0,0.0,0.0,0.0,1.25,0,0,0,0
2022-11-07T04:00,3.1,0.0,0.0,0.0,0.0,1.21,0,0,0,0
2022-11-07T05:00,2.3,0.0,0.0,0.0,0.0,2.00,0,0,0,0
2022-11-07T06:00,2.6,0.0,0.0,0.0,0.0,1.61,0,0,0,0
2022-11-07T07:00,2.5,0.0,0.0,0.0,0.0,1.70,0,0,0,0
2022-11-07T08:00,3.8,19.0,10.0,100.0,19.0,1.25,0,0,0,0
2022-11-07T09:00,6.4,137.0,45.0,504.6,137.0,0.89,0,0,0,0
2022-11-07T10:00,8.9,275.0,62.0,678.7,275.0,0.22,0,0,0,0
2022-11-07T11:00,11.5,384.0,71.0,762.5,384.0,0.28,0,0,0,0
2022-11-07T12:00,13.1,449.0,76.0,801.2,449.0,0.50,23,0,0,23
2022-11-07T13:00,12.9,459.0,78.0,801.5,459.0,0.14,27,0,0,37
2022-11-07T14:00,13.6,416.0,74.0,778.7,416.0,0.40,19,0,0,19
2022-11-07T15:00,13.3,321.0,69.0,700.9,321.0,0.51,0,0,0,0
2022-11-07T16:00,12.4,194.0,54.0,578.9,194.0,0.71,0,0,0,0
2022-11-07T17:00,10.7,58.0,25.0,268.0,58.0,1.22,0,0,0,0
2022-11-07T18:00,8.1,0.0,0.0,0.0,0.0,2.00,0,0,0,0
2022-11-07T19:00,7.4,0.0,0.0,0.0,0.0,1.84,0,0,0,0
2022-11-07T20:00,9.1,0.0,0.0,0.0,0.0,1.00,0,0,0,0
2022-11-07T21:00,8.6,0.0,0.0,0.0,0.0,0.57,1,1,0,0
2022-11-07T22:00,8.1,0.0,0.0,0.0,0.0,0.28,36,27,0,11
2022-11-07T23:00,6.8,0.0,0.0,0.0,0.0,0.91,100,76,0,99
2022-11-08T00:00,6.9,0.0,0.0,0.0,0.0,0.70,100,84,0,100
2022-11-08T01:00,6.8,0.0,0.0,0.0,0.0,0.98,100,81,0,100
2022-11-08T02:00,6.9,0.0,0.0,0.0,0.0,0.36,100,100,0,100
2022-11-08T03:00,7.2,0.0,0.0,0.0,0.0,0.67,100,100,1,100
2022-11-08T04:00,7.4,0.0,0.0,0.0,0.0,1.08,100,100,7,70
2022-11-08T05:00,7.2,0.0,0.0,0.0,0.0,1.08,100,100,10,92
2022-11-08T06:00,7.2,0.0,0.0,0.0,0.0,1.10,100,100,33,88
2022-11-08T07:00,7.4,0.0,0.0,0.0,0.0,1.12,100,100,36,67
2022-11-08T08:00,7.5,10.0,8.0,22.8,10.0,1.20,100,100,41,82
2022-11-08T09:00,8.4,54.0,41.0,73.0,54.0,1.04,99,86,42,85
2022-11-08T10:00,9.4,114.0,87.0,87.2,114.0,0.72,96,91,56,15
2022-11-08T11:00,10.9,171.0,127.0,108.4,171.0,0.61,93,88,40,1
2022-11-08T12:00,11.8,221.0,158.0,136.7,221.0,0.72,92,89,26,0
2022-11-08T13:00,12.6,268.0,161.0,227.2,268.0,0.58,77,99,13,0
2022-11-08T14:00,12.4,216.0,157.0,135.7,216.0,0.76,74,71,11,0
2022-11-08T15:00,12.4,228.0,114.0,320.8,228.0,1.12,52,48,2,6
2022-11-08T16:00,11.8,137.0,65.0,302.8,137.0,0.54,47,39,6,8
2022-11-08T17:00,10.5,42.0,22.0,165.1,42.0,0.58,18,12,10,0
2022-11-08T18:00,10.4,0.0,0.0,0.0,0.0,0.63,48,12,37,22
2022-11-08T19:00,9.2,0.0,0.0,0.0,0.0,1.12,88,78,42,22
2022-11-08T20:00,9.4,0.0,0.0,0.0,0.0,0.91,100,100,41,78
2022-11-08T21:00,9.7,0.0,0.0,0.0,0.0,0.36,100,100,47,48
2022-11-08T22:00,9.8,0.0,0.0,0.0,0.0,0.51,100,100,45,53
2022-11-08T23:00,9.9,0.0,0.0,0.0,0.0,0.61,100,100,48,41
2022-11-09T00:00,9.5,0.0,0.0,0.0,0.0,0.73,100,99,44,57
2022-11-09T01:00,10.1,0.0,0.0,0.0,0.0,0.64,96,100,20,17
2022-11-09T02:00,8.5,0.0,0.0,0.0,0.0,0.85,97,2,13,97
2022-11-09T03:00,7.9,0.0,0.0,0.0,0.0,1.13,100,23,16,100
2022-11-09T04:00,7.3,0.0,0.0,0.0,0.0,1.08,100,16,15,100
2022-11-09T05:00,7.3,0.0,0.0,0.0,0.0,1.25,100,20,11,100
2022-11-09T06:00,7.2,0.0,0.0,0.0,0.0,1.43,95,33,13,92
2022-11-09T07:00,6.7,0.0,0.0,0.0,0.0,1.22,100,100,18,99
2022-11-09T08:00,6.8,10.0,8.0,23.3,10.0,1.53,100,100,24,85
2022-11-09T09:00,8.0,69.0,48.0,120.8,69.0,1.43,96,54,23,90
2022-11-09T10:00,9.5,120.0,93.0,88.5,120.0,0.85,84,31,11,75
2022-11-09T11:00,11.8,250.0,150.0,249.1,250.0,0.63,66,20,3,57
2022-11-09T12:00,13.6,387.0,137.0,547.6,387.0,0.61,89,14,40,85
2022-11-09T13:00,12.2,362.0,151.0,452.4,362.0,0.58,96,14,25,100
2022-11-09T14:00,12.4,225.0,175.0,116.2,225.0,0.57,100,26,16,100
2022-11-09T15:00,12.1,179.0,146.0,94.0,179.0,0.22,100,9,51,100
2022-11-09T16:00,11.6,102.0,90.0,51.3,102.0,0.36,100,4,31,100
2022-11-09T17:00,10.9,35.0,28.0,58.7,35.0,0.71,100,14,95,100
2022-11-09T18:00,10.5,0.0,0.0,0.0,0.0,0.28,100,100,100,100
2022-11-09T19:00,10.6,0.0,0.0,0.0,0.0,0.94,100,100,100,100
2022-11-09T20:00,10.6,0.0,0.0,0.0,0.0,0.32,100,100,100,100
2022-11-09T21:00,10.4,0.0,0.0,0.0,0.0,0.80,100,91,100,100
2022-11-09T22:00,10.4,0.0,0.0,0.0,0.0,0.36,100,33,100,100
2022-11-09T23:00,10.1,0.0,0.0,0.0,0.0,0.63,100,0,100,100
2022-11-10T00:00,9.9,0.0,0.0,0.0,0.0,0.98,100,0,84,100
2022-11-10T01:00,9.6,0.0,0.0,0.0,0.0,0.45,100,12,29,100
2022-11-10T02:00,8.7,0.0,0.0,0.0,0.0,1.82,100,30,93,100
2022-11-10T03:00,8.6,0.0,0.0,0.0,0.0,1.08,100,29,15,100
2022-11-10T04:00,9.0,0.0,0.0,0.0,0.0,0.20,95,87,5,59
2022-11-10T05:00,8.1,0.0,0.0,0.0,0.0,0.89,99,8,0,99
2022-11-10T06:00,8.1,0.0,0.0,0.0,0.0,1.30,85,9,0,84
2022-11-10T07:00,8.1,0.0,0.0,0.0,0.0,1.65,91,1,0,91
2022-11-10T08:00,7.9,13.0,9.0,47.8,13.0,1.26,0,0,0,0
2022-11-10T09:00,9.5,118.0,44.0,436.0,118.0,1.24,1,0,0,1
2022-11-10T10:00,11.4,250.0,62.0,625.1,250.0,0.71,8,0,0,8
2022-11-10T11:00,13.6,359.0,69.0,730.3,359.0,0.28,0,0,0,0
2022-11-10T12:00,15.4,420.0,74.0,765.3,420.0,0.20,0,0,0,0
2022-11-10T13:00,15.6,432.0,75.0,772.7,432.0,0.10,0,0,0,0
2022-11-10T14:00,16.9,398.0,68.0,774.3,398.0,1.20,0,0,0,0
2022-11-10T15:00,17.0,302.0,68.0,674.2,302.0,1.30,0,0,0,0
2022-11-10T16:00,16.1,179.0,52.0,552.0,179.0,1.14,0,0,0,0
2022-11-10T17:00,12.3,50.0,22.0,238.7,50.0,2.12,0,0,0,0
2022-11-10T18:00,11.9,0.0,0.0,0.0,0.0,1.75,10,10,0,0
2022-11-10T19:00,9.9,0.0,0.0,0.0,0.0,2.10,5,5,0,0
2022-11-10T20:00,11.2,0.0,0.0,0.0,0.0,0.78,7,7,0,0
2022-11-10T21:00,8.8,0.0,0.0,0.0,0.0,1.71,100,100,0,0
2022-11-10T22:00,8.6,0.0,0.0,0.0,0.0,1.36,96,96,0,0
2022-11-10T23:00,8.5,0.0,0.0,0.0,0.0,1.58,100,100,0,0
2022-11-11T00:00,7.6,0.0,0.0,0.0,0.0,1.58,98,98,0,0
2022-11-11T01:00,7.6,0.0,0.0,0.0,0.0,0.64,100,100,0,5
2022-11-11T02:00,7.6,0.0,0.0,0.0,0.0,0.41,100,100,0,10
2022-11-11T03:00,7.4,0.0,0.0,0.0,0.0,0.98,100,100,0,2
2022-11-11T04:00,7.3,0.0,0.0,0.0,0.0,0.41,100,100,0,0
2022-11-11T05:00,7.4,0.0,0.0,0.0,0.0,0.45,100,100,0,0
2022-11-11T06:00,7.5,0.0,0.0,0.0,0.0,0.50,100,100,0,0
2022-11-11T07:00,7.3,0.0,0.0,0.0,0.0,0.94,95,94,0,9
2022-11-11T08:00,7.7,8.0,6.0,24.5,8.0,0.78,87,86,0,5
2022-11-11T09:00,8.8,70.0,45.0,151.0,70.0,0.71,81,80,0,6
2022-11-11T10:00,10.9,189.0,100.0,300.2,189.0,0.72,47,34,0,20
2022-11-11T11:00,12.7,286.0,118.0,427.8,286.0,0.67,84,17,0,81
2022-11-11T12:00,14.2,382.0,106.0,616.5,382.0,0.92,59,15,0,52
2022-11-11T13:00,14.2,419.0,86.0,727.5,419.0,0.92,100,68,0,9
2022-11-11T14:00,15.1,367.0,99.0,635.0,367.0,1.17,98,54,0,96
2022-11-11T15:00,15.2,257.0,122.0,393.4,257.0,0.45,100,46,0,100
2022-11-11T16:00,14.6,138.0,97.0,181.2,138.0,0.58,100,1,0,100
2022-11-11T17:00,13.0,39.0,32.0,60.6,39.0,1.39,100,6,0,100
2022-11-11T18:00,13.2,0.0,0.0,0.0,0.0,0.76,100,0,0,100
2022-11-11T19:00,12.6,0.0,0.0,0.0,0.0,0.71,100,0,0,100
2022-11-11T20:00,11.6,0.0,0.0,0.0,0.0,0.41,100,0,0,100
2022-11-11T21:00,8.4,0.0,0.0,0.0,0.0,1.44,52,0,0,52
2022-11-11T22:00,7.6,0.0,0.0,0.0,0.0,1.41,43,0,0,43
2022-11-11T23:00,6.9,0.0,0.0,0.0,0.0,1.46,35,0,0,35
2022-11-12T00:00,6.9,0.0,0.0,0.0,0.0,1.44,42,0,0,42
2022-11-12T01:00,7.3,0.0,0.0,0.0,0.0,1.04,30,100,0,16
2022-11-12T02:00,6.6,0.0,0.0,0.0,0.0,0.78,100,100,0,79
2022-11-12T03:00,6.1,0.0,0.0,0.0,0.0,0.81,100,100,0,100
2022-11-12T04:00,6.1,0.0,0.0,0.0,0.0,0.50,100,100,0,100
2022-11-12T05:00,6.1,0.0,0.0,0.0,0.0,1.08,100,92,0,100
2022-11-12T06:00,6.2,0.0,0.0,0.0,0.0,1.03,100,100,0,100
2022-11-12T07:00,6.2,0.0,0.0,0.0,0.0,1.12,100,93,0,100
2022-11-12T08:00,7.0,8.0,8.0,0.0,8.0,1.43,100,100,0,100
2022-11-12T09:00,7.9,74.0,64.0,61.9,74.0,1.25,100,100,0,100
2022-11-12T10:00,9.3,171.0,121.0,171.1,171.0,0.95,100,100,0,100
2022-11-12T11:00,11.4,270.0,165.0,270.3,270.0,1.12,100,82,0,100
2022-11-12T12:00,14.1,346.0,154.0,433.0,346.0,1.02,100,32,0,100
2022-11-12T13:00,14.9,343.0,165.0,392.5,343.0,0.92,100,12,68,100
2022-11-12T14:00,15.3,193.0,176.0,40.7,193.0,0.98,100,8,76,100
2022-11-12T15:00,14.9,140.0,131.0,26.5,140.0,1.10,100,13,2,100
2022-11-12T16:00,13.8,91.0,86.0,22.5,91.0,0.81,100,15,55,100
2022-11-12T17:00,13.6,25.0,25.0,0.0,25.0,0.51,100,10,70,100
2022-11-12T18:00,12.5,0.0,0.0,0.0,0.0,1.10,100,6,18,100
2022-11-12T19:00,11.8,0.0,0.0,0.0,0.0,0.67,100,4,22,100
2022-11-12T20:00,9.5,0.0,0.0,0.0,0.0,1.22,100,2,45,100
2022-11-12T21:00,9.6,0.0,0.0,0.0,0.0,0.94,100,1,28,100
2022-11-12T22:00,8.1,0.0,0.0,0.0,0.0,1.36,79,6,16,74
2022-11-12T23:00,7.2,0.0,0.0,0.0,0.0,1.70,100,100,24,0
2022-11-13T00:00,6.8,0.0,0.0,0.0,0.0,1.39,100,100,43,16
2022-11-13T01:00,8.1,0.0,0.0,0.0,0.0,1.91,100,100,95,16
2022-11-13T02:00,7.6,0.0,0.0,0.0,0.0,1.57,100,100,75,45
2022-11-13T03:00,7.2,0.0,0.0,0.0,0.0,1.36,100,100,99,14
2022-11-13T04:00,7.3,0.0,0.0,0.0,0.0,1.44,100,100,100,0
2022-11-13T05:00,7.8,0.0,0.0,0.0,0.0,1.46,100,92,96,3
2022-11-13T06:00,8.1,0.0,0.0,0.0,0.0,1.75,100,83,99,8
2022-11-13T07:00,8.4,0.0,0.0,0.0,0.0,1.87,94,20,93,1
2022-11-13T08:00,9.0,4.0,4.0,0.0,4.0,1.20,100,2,99,0
2022-11-13T09:00,9.8,28.0,28.0,0.0,28.0,1.02,98,3,98,1
2022-11-13T10:00,11.0,96.0,86.0,34.7,96.0,1.55,80,4,78,9
2022-11-13T11:00,12.4,221.0,149.0,187.4,221.0,2.55,99,1,98,9
2022-11-13T12:00,13.1,244.0,158.0,195.8,244.0,2.80,100,0,100,34
2022-11-13T13:00,14.5,146.0,133.0,28.9,146.0,1.92,16,0,19,0
2022-11-13T14:00,14.9,383.0,74.0,746.4,383.0,1.34,40,0,40,0
2022-11-13T15:00,15.0,286.0,76.0,626.0,286.0,1.12,20,0,0,20
2022-11-13T16:00,14.1,178.0,54.0,565.8,178.0,1.24,54,0,4,52
2022-11-13T17:00,10.5,43.0,21.0,196.6,43.0,1.80,85,0,2,84
2022-11-13T18:00,9.8,0.0,0.0,0.0,0.0,1.66,92,1,1,92
2022-11-13T19:00,8.0,0.0,0.0,0.0,0.0,2.13,100,0,0,100
2022-11-13T20:00,9.0,0.0,0.0,0.0,0.0,1.04,100,1,4,100
2022-11-13T21:00,7.4,0.0,0.0,0.0,0.0,1.17,100,30,49,100
2022-11-13T22:00,7.3,0.0,0.0,0.0,0.0,0.92,100,33,51,100
2022-11-13T23:00,7.2,0.0,0.0,0.0,0.0,0.89,100,31,100,100
2022-11-14T00:00,7.7,0.0,0.0,0.0,0.0,0.94,100,38,98,100
